timestamp,open,high,low,close,volume
2024-01-02T00:00:00,3803.44,3808.23,3694.21,3714.77002,405016398.0
2024-01-03T00:00:00,3657.96,3661.04,3623.03,3646.38989,525251313.0
2024-01-04T00:00:00,3665.15,3666.42,3616.47,3654.93994,383710021.0
2024-01-05T00:00:00,3627.15,3662.2,3572.28,3592.33008,423071269.0
2024-01-08T00:00:00,3589.35,3589.35,3467.22,3484.75,572083908.0
2024-01-09T00:00:00,3496.62,3539.58,3451.77,3454.5,509207900.0
2024-01-10T00:00:00,3444.34,3476.86,3407.08,3428.19995,539334198.0
2024-01-11T00:00:00,3434.42,3540.57,3428.99,3503.02002,564060045.0
2024-01-12T00:00:00,3476.86,3530.24,3454.61,3470.63989,371901306.0
2024-01-15T00:00:00,3459.51,3459.51,3380.59,3404.0,404302271.0
2024-01-16T00:00:00,3369.6,3413.37,3310.17,3325.92993,533619454.0
2024-01-17T00:00:00,3294.31,3294.31,3130.22,3160.0,1212394404.0
2024-01-18T00:00:00,3167.4,3201.15,3123.27,3176.08008,792702433.0
2024-01-19T00:00:00,3171.01,3209.88,3101.61,3129.91992,708044015.0
2024-01-22T00:00:00,3144.87,3156.19,2994.07,3035.46997,951570249.0
2024-01-23T00:00:00,3062.22,3192.83,3047.04,3147.81006,912419146.0
2024-01-24T00:00:00,3235.1,3303.72,3150.1,3281.15991,937189363.0
2024-01-25T00:00:00,3282.02,3324.36,3220.02,3310.68994,705189238.0
2024-01-26T00:00:00,3284.66,3284.66,3175.16,3186.48999,807274388.0
2024-01-29T00:00:00,3212.25,3256.08,3179.87,3203.59009,670358927.0
2024-01-30T00:00:00,3150.24,3160.3,3086.48,3098.87012,650731848.0
2024-01-31T00:00:00,3090.45,3106.5,2984.9,3005.80005,864099446.0
2024-02-01T00:00:00,3029.81,3128.4,3011.06,3065.94995,685799038.0
2024-02-02T00:00:00,3137.01,3165.8,3015.98,3043.8999,711339283.0
2024-02-05T00:00:00,2990.29,3095.43,2987.68,3038.84009,670834191.0
2024-02-06T00:00:00,3050.53,3253.99,3050.53,3243.81006,1247772544.0
2024-02-07T00:00:00,3269.13,3320.86,3172.02,3190.67993,1012848039.0
2024-02-08T00:00:00,3179.11,3223.17,3148.38,3168.55005,725797132.0
2024-02-09T00:00:00,3125.37,3130.47,3072.76,3127.21997,229132536.0
2024-02-14T00:00:00,3074.87,3205.66,3052.62,3197.87012,540777352.0
2024-02-15T00:00:00,3184.07,3239.7,3156.14,3223.1001,349667723.0
2024-02-16T00:00:00,3231.28,3357.5,3205.51,3342.72998,578473890.0
2024-02-19T00:00:00,3320.13,3320.13,3236.95,3253.09009,903450461.0
2024-02-20T00:00:00,3275.64,3283.2,3201.99,3264.3999,581482782.0
2024-02-21T00:00:00,3240.26,3421.13,3221.56,3351.21997,1091345127.0
2024-02-22T00:00:00,3346.69,3410.02002,3315.68,3410.02002,721924445.0
2024-02-23T00:00:00,3386.22,3444.28,3363.06,3399.84009,827290348.0
2024-02-26T00:00:00,3381.35,3425.81,3374.36,3393.29004,588936917.0
2024-02-27T00:00:00,3428.89,3510.57,3366.26,3503.16992,934706899.0
2024-02-28T00:00:00,3527.83,3547.16,3420.99,3426.61011,1001816588.0
2024-02-29T00:00:00,3390.88,3468.73,3390.88,3431.30005,1106130463.0
2024-03-01T00:00:00,3396.36,3496.17,3387.27,3488.12988,1044397889.0
2024-03-04T00:00:00,3491.32,3503.62,3433.14,3474.77002,842338835.0
2024-03-05T00:00:00,3381.88,3401.93,3317.12,3323.88989,968159556.0
2024-03-06T00:00:00,3320.58,3454.29,3320.58,3412.57007,747193173.0
2024-03-07T00:00:00,3428.32,3449.74,3323.52,3359.34009,913355021.0
2024-03-08T00:00:00,3360.96,3427.77,3360.96,3385.58008,607687155.0
2024-03-11T00:00:00,3407.11,3485.81,3407.11,3482.29004,782459321.0
2024-03-12T00:00:00,3525.98,3657.4,3501.75,3643.90991,1235603041.0
2024-03-13T00:00:00,3650.75,3704.06,3640.33,3656.30005,946086228.0
2024-03-14T00:00:00,3668.56,3692.29,3574.48,3603.83008,724313888.0
2024-03-15T00:00:00,3534.14,3550.19,3487.71,3549.84009,948883251.0
2024-03-18T00:00:00,3535.49,3609.8,3522.92,3594.21997,645818802.0
2024-03-19T00:00:00,3554.15,3571.23,3514.3,3528.46997,583986266.0
2024-03-20T00:00:00,3538.65,3569.97,3493.75,3551.41992,554882938.0
2024-03-21T00:00:00,3609.64,3647.01,3572.37,3582.8999,881693513.0
2024-03-22T00:00:00,3527.3,3531.71,3424.0,3455.87988,983518835.0
2024-03-25T00:00:00,3469.3,3486.44,3421.8,3437.19995,949592875.0
2024-03-26T00:00:00,3468.62,3499.15,3428.88,3471.48999,770335447.0
2024-03-27T00:00:00,3437.61,3443.88,3380.95,3393.42993,1110069171.0
2024-03-28T00:00:00,3403.95,3543.21,3403.95,3477.55005,1079137481.0
2024-04-02T00:00:00,3558.92,3577.39,3525.09,3543.12012,1419833196.0
2024-04-03T00:00:00,3543.75,3543.75,3450.01,3460.87012,969442258.0
2024-04-05T00:00:00,3464.55,3476.47,3381.03,3450.88989,699797202.0
2024-04-08T00:00:00,3427.68,3492.47,3413.12,3444.61011,757159990.0
2024-04-09T00:00:00,3461.42,3510.58,3454.19,3478.23999,658372667.0
2024-04-10T00:00:00,3514.39,3587.29,3511.17,3552.01001,851095480.0
2024-04-11T00:00:00,3480.3,3553.46,3480.3,3538.38989,784617241.0
2024-04-12T00:00:00,3523.71,3549.31,3472.43,3474.46997,857458077.0
2024-04-15T00:00:00,3408.05,3452.6,3392.27,3442.48999,899846311.0
2024-04-16T00:00:00,3377.33,3399.06,3318.94,3337.8501,900510904.0
2024-04-17T00:00:00,3340.71,3374.51,3306.29,3340.21997,636988342.0
2024-04-18T00:00:00,3333.75,3391.45,3301.86,3356.82007,645568279.0
2024-04-19T00:00:00,3308.77,3308.77,3233.76,3278.06006,806529452.0
2024-04-22T00:00:00,3318.19,3374.11,3292.95,3336.3501,772928332.0
2024-04-23T00:00:00,3394.36,3456.89,3376.36,3449.1001,787845306.0
2024-04-24T00:00:00,3495.13,3577.58,3474.89,3573.59009,2394952642.0
2024-04-25T00:00:00,3556.41,3616.17,3526.88,3554.30005,2754460424.0
2024-04-26T00:00:00,3568.44,3738.18,3568.44,3718.27002,4805966741.0
2024-04-29T00:00:00,3728.66,3805.88,3706.18,3713.32007,3563518750.0
2024-04-30T00:00:00,3744.19,3760.98,3681.91,3700.66992,2296086188.0
2024-05-02T00:00:00,3700.23,3870.24,3683.62,3865.47998,2549640411.0
2024-05-03T00:00:00,4009.96,4023.43,3922.86,3971.29004,1590466717.0
2024-05-06T00:00:00,3982.25,4021.69,3952.86,4007.78003,2584911117.0
2024-05-07T00:00:00,4002.76,4005.32,3909.93,3922.54004,1627411250.0
2024-05-08T00:00:00,3921.1,3962.63,3859.55,3872.01001,3602870243.0
2024-05-09T00:00:00,3874.44,3955.97,3868.67,3947.40991,1816819382.0
2024-05-10T00:00:00,3975.75,4002.66,3899.83,3962.32007,2312598409.0
2024-05-13T00:00:00,3925.19,4031.09,3906.36,4018.68994,1582954012.0
2024-05-14T00:00:00,4072.89,4111.56,4038.68,4041.44995,1548215984.0
2024-05-16T00:00:00,4091.59,4097.82,4024.42,4072.1499,1769183425.0
2024-05-17T00:00:00,4135.36,4162.51,4073.61,4112.58984,1519177306.0
2024-05-20T00:00:00,4124.36,4155.87,4111.51,4135.37988,2786420770.0
2024-05-21T00:00:00,4079.11,4087.81,3963.82,3980.62988,1546886652.0
2024-05-22T00:00:00,3987.62,4036.7,3957.18,3992.59009,1231880979.0
2024-05-23T00:00:00,3972.81,3972.81,3882.45,3896.18994,1438369760.0
2024-05-24T00:00:00,3865.17,3890.37,3780.16,3799.46997,1473577134.0
2024-05-27T00:00:00,3801.72,3876.44,3751.13,3864.47998,1431760699.0
2024-05-28T00:00:00,3868.15,3921.2,3839.03,3854.57007,1191020491.0
2024-05-29T00:00:00,3821.11,3823.96,3747.54,3765.23999,1830719973.0
2024-05-30T00:00:00,3752.11,3809.28,3735.63,3752.76001,1032655322.0
2024-05-31T00:00:00,3814.42,3847.12,3684.85,3690.76001,1525530688.0
2024-06-03T00:00:00,3744.43,3820.06,3740.46,3784.04004,993925375.0
2024-06-04T00:00:00,3756.14,3813.27,3756.14,3796.16992,878825227.0
2024-06-05T00:00:00,3797.23,3867.64,3786.23,3807.72998,1174250337.0
2024-06-06T00:00:00,3859.91,3886.31,3813.28,3840.65991,1859630614.0
2024-06-07T00:00:00,3855.81,3855.81,3755.79,3772.46997,1810456817.0
2024-06-11T00:00:00,3723.44,3772.83,3696.64,3755.41992,1422185091.0
2024-06-12T00:00:00,3724.16,3747.85,3682.51,3691.28003,915456356.0
2024-06-13T00:00:00,3743.45,3755.36,3696.78,3739.13989,780763088.0
2024-06-14T00:00:00,3726.97,3735.1,3697.13,3707.62012,1026004556.0
2024-06-17T00:00:00,3686.11,3739.72,3666.04,3709.3501,755138433.0
2024-06-18T00:00:00,3718.85,3751.66,3682.05,3697.20996,711695331.0
2024-06-19T00:00:00,3736.26,3835.05,3728.75,3832.32007,1553470191.0
2024-06-20T00:00:00,3838.32,3838.32,3753.25,3767.87988,1196621359.0
2024-06-21T00:00:00,3720.72,3734.62,3674.31,3701.3999,1539805023.0
2024-06-24T00:00:00,3671.57,3678.56,3619.76,3677.51001,821009749.0
2024-06-25T00:00:00,3689.43,3701.59,3624.48,3655.45996,737672433.0
2024-06-26T00:00:00,3639.75,3709.21,3634.27,3689.67993,1086509990.0
2024-06-27T00:00:00,3666.5,3668.67,3580.68,3588.86011,1065407868.0
2024-06-28T00:00:00,3546.7,3614.55,3546.7,3554.44995,912490377.0
2024-07-02T00:00:00,3538.13,3596.2,3521.5,3539.12988,1020723761.0
2024-07-03T00:00:00,3564.64,3638.23,3553.24,3626.92993,2752423829.0
2024-07-04T00:00:00,3692.42,3710.87,3634.59,3649.66992,1278616854.0
2024-07-05T00:00:00,3649.82,3666.8,3577.29,3596.80005,2258932266.0
2024-07-08T00:00:00,3589.7,3621.36,3545.76,3566.62988,1050432372.0
2024-07-09T00:00:00,3562.73,3624.56,3539.6,3600.8999,893872777.0
2024-07-10T00:00:00,3639.26,3679.96,3596.58,3600.48999,687171877.0
