timestamp,open,high,low,close,volume
2024-01-02T00:00:00,850.969,850.969,839.801,839.801,275595747.0
2024-01-03T00:00:00,838.302,841.765,827.849,829.772,257018226.0
2024-01-04T00:00:00,831.23,831.23,818.141,823.848,262662520.0
2024-01-05T00:00:00,820.397,825.375,805.109,807.729,276040375.0
2024-01-08T00:00:00,802.895,802.895,784.17,784.433,295239608.0
2024-01-09T00:00:00,786.48,792.684,777.677,782.926,297549041.0
2024-01-10T00:00:00,779.08,789.592,773.229,777.153,281445810.0
2024-01-11T00:00:00,775.372,792.774,775.372,789.864,283362427.0
2024-01-12T00:00:00,788.025,789.555,778.358,778.358,299829400.0
2024-01-15T00:00:00,774.957,782.852,772.86,773.405,260440086.0
2024-01-16T00:00:00,771.841,777.403,765.971,777.403,306515034.0
2024-01-17T00:00:00,775.864,775.864,757.045,757.045,249674807.0
2024-01-18T00:00:00,752.286,768.586,742.931,768.282,410735921.0
2024-01-19T00:00:00,767.239,771.027,762.521,765.47,316208954.0
2024-01-22T00:00:00,763.601,763.601,740.892,742.227,358637823.0
2024-01-23T00:00:00,738.383,753.826,738.383,749.743,359488249.0
2024-01-24T00:00:00,753.01,753.01,728.499,750.275,359405675.0
2024-01-25T00:00:00,749.133,766.742,746.701,765.791,450804912.0
2024-01-26T00:00:00,759.938,760.32,746.096,746.096,347279173.0
2024-01-29T00:00:00,748.264,748.264,725.308,725.308,450582709.0
2024-01-30T00:00:00,720.193,721.178,697.845,697.845,343237741.0
2024-01-31T00:00:00,693.847,699.06,681.598,684.852,401058280.0
2024-02-01T00:00:00,680.718,702.234,679.624,690.005,353458757.0
2024-02-02T00:00:00,693.02,693.02,661.705,673.407,421634629.0
2024-02-05T00:00:00,675.396,686.024,641.34,676.793,545344075.0
2024-02-06T00:00:00,675.453,721.295,673.972,720.8,519876110.0
2024-02-07T00:00:00,723.312,743.799,723.312,743.423,616634535.0
2024-02-08T00:00:00,749.639,767.517,745.832,751.504,554963682.0
2024-02-19T00:00:00,762.644,763.316,750.455,763.316,492867690.0
2024-02-20T00:00:00,756.084,757.359,749.069,754.702,334294127.0
2024-02-21T00:00:00,747.25,768.351,747.227,755.155,404566780.0
2024-02-22T00:00:00,757.262,767.418,757.26,762.382,356074332.0
2024-02-23T00:00:00,768.509,768.509,755.807,764.482,370273008.0
2024-02-26T00:00:00,764.033,775.89,762.383,768.488,459637345.0
2024-02-27T00:00:00,763.665,796.907,763.035,796.907,480664264.0
2024-02-28T00:00:00,797.825,810.082,771.592,771.592,602971687.0
2024-02-29T00:00:00,769.557,807.707,769.557,807.707,592730507.0
2024-03-01T00:00:00,809.401,817.019,805.449,815.487,525423115.0
2024-03-04T00:00:00,819.958,821.703,808.141,818.513,476915423.0
2024-03-05T00:00:00,812.621,823.25,812.621,817.772,471673908.0
2024-03-06T00:00:00,816.145,819.613,806.251,811.899,444813163.0
2024-03-07T00:00:00,814.168,815.225,794.239,794.239,500957504.0
2024-03-08T00:00:00,795.322,804.727,792.605,803.2,481370502.0
2024-03-11T00:00:00,800.899,818.439,800.899,818.439,507397588.0
2024-03-12T00:00:00,818.516,826.339,814.684,817.75,478020550.0
2024-03-13T00:00:00,821.323,823.9,814.006,814.932,404983911.0
2024-03-14T00:00:00,811.514,813.651,799.3,804.856,373920910.0
2024-03-15T00:00:00,802.911,808.918,794.878,808.674,367216774.0
2024-03-18T00:00:00,810.387,825.681,810.387,825.4,427764869.0
2024-03-19T00:00:00,822.182,823.992,811.774,811.774,373021611.0
