timestamp,open,high,low,close,volume
2024-01-02T00:00:00,48.91,48.961,47.261,47.834,41125422.0
2024-01-03T00:00:00,47.151,47.85,46.986,47.235,32089617.0
2024-01-04T00:00:00,47.433,48.166,47.174,47.664,30653489.0
2024-01-05T00:00:00,48.128,49.213,47.972,48.763,41503927.0
2024-01-08T00:00:00,49.178,51.941,49.145,51.919,64250990.0
2024-01-09T00:00:00,52.067,53.991,51.356,52.806,77310006.0
2024-01-10T00:00:00,53.282,54.266,53.155,54.016,53379576.0
2024-01-11T00:00:00,54.665,55.012,53.226,54.488,59675877.0
2024-01-12T00:00:00,54.286,54.636,53.996,54.376,35299360.0
2024-01-16T00:00:00,54.684,56.501,54.566,56.048,44957973.0
2024-01-17T00:00:00,56.013,56.137,54.406,55.719,47439444.0
2024-01-18T00:00:00,56.926,57.266,55.773,56.773,49165036.0
2024-01-19T00:00:00,57.655,59.166,56.891,59.157,54350148.0
2024-01-22T00:00:00,59.715,59.997,58.736,59.32,45295463.0
2024-01-23T00:00:00,59.236,59.576,58.251,59.539,29465445.0
2024-01-24T00:00:00,59.97,62.515,59.604,61.028,56027076.0
2024-01-25T00:00:00,62.016,62.385,60.516,61.283,48277684.0
2024-01-26T00:00:00,60.626,61.449,60.239,60.697,39030859.0
2024-01-29T00:00:00,60.898,62.155,60.573,62.131,34873298.0
2024-01-30T00:00:00,62.566,63.159,61.926,62.44,41073530.0
2024-01-31T00:00:00,61.106,61.935,60.366,61.193,45379487.0
2024-02-01T00:00:00,61.766,62.857,61.316,62.693,36914579.0
2024-02-02T00:00:00,63.64,66.266,63.356,65.826,47657765.0
2024-02-05T00:00:00,67.891,69.163,66.871,68.998,68007801.0
2024-02-06T00:00:00,69.296,69.42,65.966,67.889,68311136.0
2024-02-07T00:00:00,67.985,69.886,67.266,69.765,49557455.0
2024-02-08T00:00:00,69.74,70.46,69.121,69.307,41442211.0
2024-02-09T00:00:00,70.199,71.851,69.878,71.799,43663689.0
2024-02-12T00:00:00,72.266,74.277,70.916,71.914,61371018.0
2024-02-13T00:00:00,70.066,73.116,69.286,71.794,60258015.0
2024-02-14T00:00:00,72.868,73.902,71.604,73.566,50491742.0
2024-02-15T00:00:00,73.535,73.641,72.066,72.324,42012181.0
2024-02-16T00:00:00,73.766,74.068,72.167,72.279,49532662.0
2024-02-20T00:00:00,71.613,71.622,67.4,69.118,70483310.0
2024-02-21T00:00:00,67.672,68.554,65.914,67.138,69029813.0
2024-02-22T00:00:00,74.691,78.241,73.886,78.204,86509974.0
2024-02-23T00:00:00,80.456,82.06,77.236,78.483,82938837.0
2024-02-26T00:00:00,79.366,80.312,78.171,78.758,50397273.0
2024-02-27T00:00:00,79.047,79.146,76.828,78.367,39170524.0
2024-02-28T00:00:00,77.286,78.599,76.791,77.329,39311040.0
2024-02-29T00:00:00,78.76,79.656,78.016,78.778,50728898.0
2024-03-01T00:00:00,79.666,81.966,79.101,81.945,47913510.0
2024-03-04T00:00:00,83.796,87.361,83.385,84.903,61561645.0
2024-03-05T00:00:00,84.94,85.767,83.087,85.634,52063930.0
2024-03-06T00:00:00,87.692,89.394,86.7,88.37,58252030.0
2024-03-07T00:00:00,89.828,92.437,89.272,92.339,60811916.0
2024-03-08T00:00:00,94.808,97.07,86.176,87.198,114226906.0
2024-03-11T00:00:00,86.099,88.467,83.836,85.444,67836412.0
2024-03-12T00:00:00,87.719,91.63,85.82,91.583,66807515.0
2024-03-13T00:00:00,90.725,91.174,88.105,90.558,63571289.0
2024-03-14T00:00:00,89.247,90.316,86.27,87.614,60231816.0
2024-03-15T00:00:00,86.6,89.216,85.927,87.507,64208616.0
2024-03-18T00:00:00,90.058,92.075,86.755,88.125,66897593.0
2024-03-19T00:00:00,86.37,90.214,84.68,89.068,67217127.0
2024-03-20T00:00:00,89.467,90.08,87.893,90.042,47906279.0
2024-03-21T00:00:00,91.97,92.318,90.075,91.105,48037231.0
2024-03-22T00:00:00,90.811,94.448,90.504,93.959,58671936.0
2024-03-25T00:00:00,93.611,96.436,93.18,94.672,55213608.0
2024-03-26T00:00:00,95.521,96.045,92.172,92.231,51364758.0
2024-03-27T00:00:00,92.782,92.91,88.793,89.92,58606723.0
2024-03-28T00:00:00,89.67,90.97,88.863,90.026,43521227.0
2024-04-01T00:00:00,89.969,91.895,88.874,90.033,45244149.0
2024-04-02T00:00:00,88.118,89.764,87.29,89.122,43306355.0
2024-04-03T00:00:00,88.154,90.044,88.07,88.634,37006655.0
2024-04-04T00:00:00,90.076,90.304,85.55,85.575,43496492.0
2024-04-05T00:00:00,86.536,88.151,85.596,87.678,39967846.0
2024-04-08T00:00:00,88.37,88.5,86.402,86.803,28322000.0
2024-04-09T00:00:00,87.112,87.305,82.692,85.024,50354735.0
2024-04-10T00:00:00,83.596,87.07,83.379,86.709,43192853.0
2024-04-11T00:00:00,87.09,90.409,86.596,90.286,43163727.0
2024-04-12T00:00:00,89.369,89.845,87.2,87.856,42680479.0
2024-04-15T00:00:00,88.768,90.283,85.599,85.671,44307695.0
2024-04-16T00:00:00,86.103,87.788,85.734,87.085,37045302.0
2024-04-17T00:00:00,88.01,88.445,83.62,83.705,49539951.0
2024-04-18T00:00:00,84.64,85.86,82.072,84.341,44726034.0
2024-04-19T00:00:00,82.82,83.994,75.276,75.87,87519800.0
2024-04-22T00:00:00,77.774,79.743,76.07,79.188,59634051.0
2024-04-23T00:00:00,80.439,82.439,79.934,82.093,43855937.0
2024-04-24T00:00:00,83.62,83.752,78.853,79.347,51220753.0
2024-04-25T00:00:00,78.538,82.993,77.893,82.302,42464073.0
2024-04-26T00:00:00,83.488,88.001,83.057,87.405,55101078.0
2024-04-29T00:00:00,87.265,87.662,84.936,87.427,38897076.0
2024-04-30T00:00:00,86.91,88.489,85.97,86.072,36370870.0
2024-05-01T00:00:00,84.747,85.67,80.925,82.711,55986317.0
2024-05-02T00:00:00,84.119,85.907,82.87,85.487,37789754.0
2024-05-03T00:00:00,87.459,88.951,86.71,88.459,39834072.0
2024-05-06T00:00:00,89.06,91.89,88.725,91.81,37620255.0
2024-05-07T00:00:00,90.768,91.451,88.681,90.224,43734161.0
2024-05-08T00:00:00,89.153,90.864,89.09,90.082,32572102.0
2024-05-09T00:00:00,90.199,90.742,87.901,88.417,37801268.0
2024-05-10T00:00:00,89.975,91.071,88.897,89.548,33532541.0
2024-05-13T00:00:00,90.148,90.668,88.199,90.069,28968017.0
